Date,Price,Ret,Mom1,Mom3,Mom6,Vol3,Ret_next,Ticker,TB3MS,TermSpread,Inflation,Revenue,NetIncome,Equity,TotalDebt,SharesOutstanding,ROE,ProfitMargin,DebtToEquity,MarketCap,PE,PB,PE_Rank,PB_Rank,ROE_Rank,ProfitMargin_Rank,DebtToEquity_Rank,MarketCap_Rank,Value_Composite,Quality_Composite,Low_Leverage_Composite,Size_Rank,Fundamental_Composite,month_sin,month_cos
2016-08-31,87.69973754882812,-0.01552889185786588,-0.8995457400481225,-1.091960278898116,-0.771117166521943,-1.146666998733715,-0.01693835047994863,DIS,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,39.16877365112305,-0.001882723108958317,1.067223012266198,0.2224748837663237,-0.5515820374954497,1.174069686060707,0.01799050805041236,GOOGL,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,139.0850372314453,0.07123443124043427,0.2626924600307516,-0.8008656787014853,-0.8203332407337489,0.4724980806392891,-0.04833036517409539,GS,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,106.6620407104492,-0.0248281431705919,0.4606652992245415,-0.3470008023988507,-0.2738503046618671,0.2078795541322887,-0.04056062173297215,HD,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,29.0799674987793,0.0373508911828826,0.1757661703650344,0.4413998222411259,-0.1133978262917489,-1.229158284572257,0.05182477979215627,INTC,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,91.90132141113281,-0.04067618539589013,-0.2613605570124417,0.217239588903477,0.1588362347056891,-0.6292880096937903,-0.01013897917014306,JNJ,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,52.13589859008789,0.05518184036798801,-0.1885580427874688,-0.4783023488440775,-0.3566557378448976,-0.1765428475052445,-0.01348155971198894,JPM,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,31.98943519592285,-0.004583857353383736,-1.266308975010139,-0.7593436906486609,-0.6448940623667252,-0.6820426805904513,-0.01759746505969573,KO,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,63.85221481323242,-0.06951847251933208,-0.09810899648229994,-0.03236264562525878,-0.05357897171016469,-0.544374729788695,-0.05681790007751608,LOW,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,125.1379776000977,0.01758902384360916,0.488082260200747,-0.2356132463216052,-0.2981067841931664,0.228746134786483,0.01704734489548065,META,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,44.40370559692383,0.0704054737773685,-0.4651217509144797,-0.0980488931138187,-0.005801587330872127,-1.382930617223595,0.001236924047038901,MRK,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,24.4620304107666,0.115906587217941,0.9041389409549494,-0.1144227509356112,-0.1919104197490522,0.8521965323078362,0.0,MS,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,51.22937393188477,0.02008011171340995,0.8209076226117834,0.3710161795211575,-0.520991120493264,0.5805108042668664,0.002436357703686332,MSFT,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,9.744999885559082,0.06794519293798151,-0.7632952714024605,-0.4334885407123871,-0.7232891342449889,2.066750804689729,0.0112878048198084,NFLX,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,50.67628479003906,0.03855856075600306,-0.6490139296737409,-1.021089676257794,-1.188508434736173,-0.4488265897699939,-0.08402923290057784,NKE,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,1.508284091949463,0.07623529399756035,2.358542627834689,3.147601420480237,2.845072892048726,2.713355950674656,0.1170527751089829,NVDA,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,35.62676239013672,0.004386272449184547,-0.6354968814254257,-0.4025322120050185,-0.1561565011154474,-1.406452672361171,-0.0470647718008399,ORCL,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,79.98274230957031,-0.01299038033794742,-0.3227539789822744,-0.1733132171021847,-0.2820067054072433,-0.5131369067557907,0.01892259625556281,PEP,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,21.68027877807617,-0.04881350536856288,-0.04119766787676361,0.2966715716307721,0.246419607427228,-0.7668315879254483,-0.02672417964388973,PFE,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,66.98860931396484,0.02009570878875744,-0.4570641986639075,-0.1079553527174614,-0.5089783186346408,-1.075432808838473,0.02794621296167543,PG,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,48.59185028076172,0.01638471530155838,1.690838678480988,1.056943119884172,0.9756243477817347,1.28232804694778,0.08609472932381701,QCOM,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,15.57599449157715,-0.05567077521935504,-0.4862506050513665,0.2701032764453318,0.2607733327309981,-0.03715906727373403,-0.006604699039602924,T,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,14.13399982452393,-0.09702290457247575,0.7973169120889964,-0.7454496899194994,0.3190154566589358,1.270727479660064,-0.03763970529344607,TSLA,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,116.0143127441406,-0.04993050776348118,-0.5235112089279521,-0.0002303903206937845,0.3188752083822221,-0.8000690795286242,0.03378517012897664,UNH,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,31.07547378540039,-0.05558576238772528,-0.6938376085185755,0.05703898591092008,-0.1785236813407896,0.04737771487491667,-0.006688354357938353,VZ,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,39.01751708984375,0.06749938553237955,-0.532751889758218,-0.8500548254425292,-0.9495187221626236,-0.1410581566050662,-0.1283463339814758,WFC,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,20.23723602294922,-0.01426518759465878,-0.736997845453423,0.04721224546383213,-0.2690699903383607,-0.605409519394971,0.009518536041937198,WMT,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-08-31,57.32499694824219,-0.01199440861858025,-1.461764257697739,-0.5124092475475496,-0.05550126597427383,-0.03757627336991792,0.001606465095368437,XOM,-1.015408649392102,0.7926418453383339,-0.3217324727214801,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
2016-09-30,25.8990478515625,0.06550431202279206,0.2729378055116053,0.1107459461227777,-0.301540041348048,0.2738348134397007,0.0043341856573893,AAPL,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,108.5400009155273,0.06089339757207513,0.7056976207813945,-0.3176391662967707,0.0008771977278648437,-0.4733198392718457,-0.009489577764960733,ADBE,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,6.909999847412109,-0.06621624887033095,1.36499141310458,4.061767523941723,4.745959008316794,2.263533674037514,0.046309721957696,AMD,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,41.86550140380859,0.08860318280928259,0.07438335585699167,0.03774189499953488,0.7527765712047617,-0.6816243942062103,-0.0567173494891472,AMZN,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,12.64803504943848,-0.03035926440687575,2.14187143166606,0.5311907539874754,0.4714686916348136,1.925850372124325,0.05431291379118663,BAC,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,24.28984832763672,0.01654952352618633,-0.7829711125195967,-0.2533315301651413,-0.2762979572468451,-0.6675727329267016,-0.06425551375608207,CMCSA,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,32.3597297668457,0.05895190973533415,-0.08437049790428651,-1.201706344535787,0.2454041719605718,-0.7269146667595144,0.005321877200380021,COP,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,129.2274780273438,-0.05910263450755693,-0.7528641840278177,0.3333205490820874,-0.4990064995929964,-0.200359214702883,-0.0304247157769254,COST,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,70.29791259765625,-0.1018635325180975,-0.7731353875676358,-1.158901804342442,-0.1042087127683814,-0.4837231853999612,0.05369419089550687,CRM,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,68.71660614013672,0.02326470459254582,-0.3587164495490078,-0.5558584838702594,0.1416259306286563,-0.8135178902210569,0.01778096449769251,CVX,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,86.21424865722656,-0.01693835047994863,-0.5040878567091739,-1.067554575013737,-0.9451304881923774,-1.677563064984398,-0.001830752068489705,DIS,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,39.87343978881836,0.01799050805041236,-0.2334583566195919,0.02036228431654926,-0.3909545495087925,1.159668008894308,0.007263180785074708,GOOGL,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,132.3630065917969,-0.04833036517409539,1.216593983612022,0.1179002881661519,-0.2396634233991618,0.6969107293453434,0.1052274575418506,GS,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,102.3357620239258,-0.04056062173297215,-0.6885097102181965,-0.3785276144074248,-0.4464803268134786,0.2218030122367868,-0.05183416853340117,HD,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,30.5870304107666,0.05182477979215627,0.5446188911323376,0.8155630279897714,0.1387338625595181,-1.34799014259346,-0.07629118806057178,INTC,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,90.96953582763672,-0.01013897917014306,-1.002806552339132,0.0801338679544503,-0.2285217443368744,0.04827207878120947,-0.01811581592375233,JNJ,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,51.43302536010742,-0.01348155971198894,0.8982405524850253,-0.1649278389186945,0.0623209989774287,-0.07638152120059419,0.04765732549750745,JPM,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,31.4265022277832,-0.01759746505969573,-0.287026989962355,-0.8196736791346666,-0.805007583084791,-0.834981311016895,0.001890809829103723,KO,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,60.22426605224609,-0.05681790007751608,-1.574804003732378,-1.026914938210603,-0.2273985245921672,-0.0297844390265387,-0.07244776382223062,LOW,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,127.2712478637695,0.01704734489548065,0.1527034475180008,0.03687543196676699,-0.09592407104252622,0.1193420142731417,0.02120533660334445,META,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,44.4586296081543,0.001236924047038901,1.200154179301162,0.6328595148799765,0.2676753351846022,-0.9557763762718569,-0.0591251683997075,MRK,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
2016-09-30,24.4620304107666,0.0,2.102527864583875,1.235199124708151,0.4838262703711489,1.185207705265049,0.05337107584481093,MS,-1.020717693552579,0.8784648620431006,-0.03885330118061531,,,,,,-0.2466885955164826,0.197350876413186,0.2466885955164826,0.4933771910329651,0.6578362547106201,0.3289181273553101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.83697019872103e-16
